id,value,anomaly
1401,77.7333,3.7203
1402,79.3,3.2063
1403,77.9333,2.294
1404,78.2333,3.133
1405,79.5667,2.3927
1406,78.2,1.7627
1407,78.8333,2.1623
1408,79.3,1.0803
1409,78.3667,0.5983
1501,78.7667,2.1627
1502,76.8333,1.865
1503,76.1333,2.4337
1504,75.0333,1.8413
1601,80.9667,-0.1157
1602,80.5667,0.194
1603,80.8667,0.1677
1604,80.6333,-0.1453
1605,81.0667,-0.2233
1606,80.3667,-0.279
1607,81.2667,-0.4237
1608,81.2333,-0.03
1609,81.5,0.1163
1701,61.8667,0.4457
1702,65.4667,1.05
1703,65.5,1.5847
1801,77.0,2.8207
1802,77.4,3.0517
1803,77.6667,2.9493
1804,77.7,3.2947
1805,77.1333,3.1277
1806,75.5333,2.9937
1807,73.6333,2.2663
1808,68.2333,2.2683
1901,66.7333,1.556
1902,69.3,1.6587
1903,69.7333,1.8827
2001,65.7,3.4113
2002,65.1333,2.815
2003,67.8,3.3137
2004,67.5667,3.121
2005,69.2667,2.8417
2006,69.7333,2.905
2007,69.8667,2.5413
2008,71.7667,2.6283
2009,71.2333,2.3737
2010,71.5667,2.642
2101,67.7,2.0137
2102,66.6667,2.7013
2103,64.6,2.913
2104,70.3667,2.2013
2105,70.1667,2.079
2106,68.3667,2.3273
2107,71.5667,2.332
2108,71.2,1.5433
2109,70.4,1.7527
2201,80.6,0.2857
2202,79.5667,0.191
2203,78.9667,0.3243
2204,80.8333,0.196
2205,79.2667,-0.1963
2206,79.5,0.054
2207,79.6333,-0.6013
2208,79.4333,-0.543
2209,79.4,-0.4427
2210,80.0,-0.0383
2301,76.7667,1.8887
2302,76.5333,1.497
2303,77.7,1.422
2304,76.3667,0.587
2305,76.4333,1.1793
2306,79.3667,1.2817
2401,58.7,0.5643
2402,57.9333,0.773
2403,63.2667,0.111
2404,62.5333,0.3107
2405,64.7333,1.3933
2406,66.8667,0.7103
2407,69.6,2.0123
2501,72.3,3.5047
2502,74.2,3.4827
2503,74.6667,2.4693
2505,75.6333,3.526
2506,76.7333,3.2413
2507,76.2667,3.6777
2508,77.2333,3.306
2509,77.7,3.0397
2601,70.2,2.2303
2602,66.7667,2.3203
2603,73.1,3.3753
2604,86.3,3.3417
2701,62.5333,0.827
2702,66.9667,1.7867
2801,72.4667,2.9233
2802,75.0,2.7193
2803,74.5,2.8113
2901,71.1333,2.6683
2902,67.1333,2.8087
2903,76.6,2.8887
2904,68.2667,2.4357
2905,76.3,2.5283
2906,69.9,2.6013
2907,78.6,2.924
2908,78.9333,2.5667
3001,66.9667,1.4367
3002,67.6333,2.2197
3003,63.9,1.6177
3004,72.9333,2.567
3005,70.4333,2.144
3006,68.1667,1.81
3007,66.0,1.319
3008,66.6333,1.568
3009,69.1333,2.096
3010,68.8667,1.8463
3101,71.4,1.2637
3102,72.4333,1.696
3103,77.4,2.052
3104,77.7333,1.9077
3105,78.7667,1.881
3106,79.0333,1.3717
3107,78.7,1.26
3108,78.1,1.5947
3201,66.0333,0.9267
3202,66.5,1.2613
3203,66.8667,1.6143
3204,67.8,1.2993
3205,67.8333,1.5857
3206,68.8333,1.6933
3207,68.6667,2.0303
3208,69.7667,2.3177
3209,69.7,2.1243
3301,74.1333,2.9087
3302,73.6333,2.835
3303,71.6333,2.9697
3304,74.4,3.1467
3305,74.1667,2.6973
3306,72.6333,3.02
3307,72.4333,2.992
3308,75.2667,2.9313
3309,74.9667,2.695
3310,73.6333,2.566
3401,78.8,1.389
3402,80.0,0.226
3403,79.0333,-0.3513
3404,80.0333,0.255
3405,79.7,-0.688
3406,79.2667,-0.6533
3407,80.9667,-0.346
3408,80.1667,-1.1087
3409,78.6667,-0.5203
3501,61.7,1.6647
3502,64.2,1.57
3503,65.2333,2.4103
3504,59.7667,1.8123
3505,60.5667,2.412
3506,66.9,1.8207
3507,63.6667,2.1897
3508,62.0333,1.656
3509,68.3,1.8807
3601,68.9,2.6377
3602,71.4,2.7683
3603,74.3333,2.9413
3604,74.0,2.8997
3605,71.7333,2.4863
3606,68.1,2.0337
3607,69.4333,2.2393
3608,71.4667,2.4767
3609,71.3333,2.4223
3610,68.6,2.395
3701,69.9,2.0157
3801,75.9333,1.2743
3802,78.8,1.555
3803,79.4,1.5943
3804,79.8333,1.0933
3805,80.2,1.3687
3806,80.4667,1.4143
3807,80.3333,0.9607
3901,71.3333,3.075
3902,71.7,2.654
3903,70.9,2.5907
3904,67.5333,2.873
3905,73.8,3.5777
3906,74.1667,3.1507
3907,72.1667,2.795
3908,74.8,3.5443
3909,74.4667,3.111
4001,75.7667,1.637
4002,75.1,1.519
4003,77.8,1.5633
4004,79.2667,1.3263
4101,79.0667,1.5253
4102,81.0333,-0.5447
4103,81.2,-1.2957
4104,81.2,-0.442
4105,81.3,2.0493
4106,81.2667,-0.2653
4107,82.9333,-0.1317
4108,82.1667,-0.009
4109,85.0667,0.247
4110,85.8,1.2103
4201,73.7333,2.8253
4202,81.5667,3.9597
4203,71.9,3.139
4204,69.1,3.983
4205,62.7333,3.3573
4206,71.4,4.1567
4207,76.9333,4.0997
4301,63.5667,0.913
4302,65.6333,1.301
4303,65.3667,1.612
4401,78.2,2.4107
4402,77.3,2.5027
4403,75.5333,2.0797
4404,74.6667,2.504
4405,72.4667,2.2087
4406,71.3333,1.6523
4501,58.9,1.124
4502,60.9,1.177
4503,62.6,1.2043
4504,60.6667,1.3017
4505,57.0333,1.3723
4506,59.4,1.5777
4507,67.1,1.3047
4508,69.6667,1.194
4509,63.2,1.6007
4510,65.7333,1.1243
4601,73.9333,2.657
4602,73.1,2.2353
4603,74.9333,2.0737
4604,68.8,1.827
4605,71.5333,1.6073
4606,72.4,1.9347
4701,67.5667,2.453
4702,66.8333,2.7073
4703,67.1667,2.881
4704,70.1,2.056
4705,69.4667,2.0357
4706,69.2,2.5657
4707,71.0,1.793
4708,71.4333,2.402
4709,71.0667,2.207
4801,55.7333,0.9483
4802,55.5667,1.0157
4803,62.3333,2.6753
4804,64.2333,1.6997
4805,67.3333,2.372
4806,68.5667,3.0327
4807,69.8667,2.819
4808,68.2667,3.3007
4809,63.1667,1.647
4810,64.5667,3.1807
