id,value,anomaly
1209,71.4667,-1.942
1301,67.0,-3.4723
1302,66.4667,-3.5133
1303,66.7,-2.9233
1304,68.1,-3.551
1305,67.9,-3.6693
1306,68.3,-3.2083
1307,69.0,-4.0427
1308,68.9,-4.1633
1309,69.4667,-3.7033
1401,71.0667,-2.9463
1402,72.9,-3.1937
1403,71.8667,-3.7727
1404,71.9,-3.2003
1405,73.9,-3.274
1406,72.7,-3.7373
1407,73.3333,-3.3377
1408,74.6667,-3.553
1409,73.7,-4.0683
1501,74.3333,-2.2707
1502,73.0,-1.9683
1503,71.7333,-1.9663
1504,71.3667,-1.8253
1601,79.1333,-1.949
1602,78.7,-1.6727
1603,79.1667,-1.5323
1604,79.2,-1.5787
1605,80.0333,-1.2567
1606,80.1333,-0.5123
1607,80.9667,-0.7237
1608,81.1,-0.1633
1609,81.5333,0.1497
1701,60.9,-0.521
1702,63.9333,-0.4833
1703,63.6333,-0.282
1801,74.8667,0.6873
1802,74.6333,0.285
1803,74.6667,-0.0507
1804,74.7,0.2947
1805,74.7333,0.7277
1806,72.9,0.3603
1807,71.0667,-0.3003
1808,65.2333,-0.7317
1901,65.0,-0.1773
1902,67.6667,0.0253
1903,68.0333,0.1827
2001,59.8667,-2.422
2002,60.2,-2.1183
2003,63.0667,-1.4197
2004,63.0667,-1.379
2005,64.5,-1.925
2006,65.2,-1.6283
2007,65.7667,-1.5587
2008,67.0667,-2.0717
2009,66.7,-2.1597
2010,67.2,-1.7247
2101,61.4333,-4.253
2102,60.4667,-3.4987
2103,59.0,-2.687
2104,64.2333,-3.932
2105,64.5333,-3.5543
2106,62.9667,-3.0727
2107,65.6333,-3.6013
2108,65.9333,-3.7233
2109,65.5667,-3.0807
2201,78.0667,-2.2477
2202,76.8,-2.5757
2203,75.8667,-2.7757
2204,78.7333,-1.904
2205,77.2667,-2.1963
2206,77.2667,-2.1793
2207,78.7,-1.5347
2208,78.4333,-1.543
2209,78.2667,-1.576
2210,79.7333,-0.305
2301,70.9,-3.978
2302,71.1,-3.9363
2303,72.3,-3.978
2304,72.4333,-3.3463
2305,72.1667,-3.0873
2306,75.4,-2.685
2401,59.1667,1.031
2402,56.8667,-0.2937
2403,61.9667,-1.189
2404,61.0333,-1.1893
2405,62.1,-1.24
2406,63.1333,-3.023
2407,65.4667,-2.121
2501,66.4333,-2.362
2502,67.4333,-3.284
2503,68.3333,-3.864
2505,68.6333,-3.474
2506,70.0333,-3.4587
2507,69.3667,-3.2223
2508,70.6,-3.3273
2509,71.0,-3.6603
2601,69.8667,1.897
2602,65.3333,0.887
2603,71.6667,1.942
2604,84.5667,1.6083
2701,61.3,-0.4063
2702,65.1333,-0.0467
2801,69.6333,0.09
2802,72.7667,0.486
2803,72.6333,0.9447
2901,68.5333,0.0683
2902,63.8333,-0.4913
2903,72.3667,-1.3447
2904,65.4667,-0.3643
2905,73.8,0.0283
2906,67.3,0.0013
2907,75.0667,-0.6093
2908,76.2,-0.1667
3001,64.0,-1.53
3002,64.7333,-0.6803
3003,61.6333,-0.649
3004,70.6,0.2337
3005,68.0333,-0.256
3006,65.2333,-1.1233
3007,64.0667,-0.6143
3008,64.8667,-0.1987
3009,65.6333,-1.404
3010,65.4333,-1.587
3101,69.4,-0.7363
3102,70.4333,-0.304
3103,75.1667,-0.1813
3104,75.5,-0.3257
3105,76.5,-0.3857
3106,77.8667,0.205
3107,77.5333,0.0933
3108,76.8,0.2947
3201,61.4333,-3.6733
3202,61.2667,-3.972
3203,61.1333,-4.119
3204,63.2333,-3.2673
3205,62.0,-4.2477
3206,63.1333,-4.0067
3207,63.9333,-2.703
3208,63.9333,-3.5157
3209,63.5,-4.0757
3301,68.9667,-2.258
3302,68.8667,-1.9317
3303,67.5,-1.1637
3304,69.3,-1.9533
3305,69.8333,-1.636
3306,68.0,-1.6133
3307,68.0333,-1.408
3308,70.8667,-1.4687
3309,70.9,-1.3717
3310,69.5333,-1.534
3401,74.2,-3.211
3402,76.5333,-3.2407
3403,75.2333,-4.1513
3404,76.8667,-2.9117
3405,76.5,-3.888
3406,75.9667,-3.9533
3407,78.2667,-3.046
3408,77.4333,-3.842
3409,75.9333,-3.2537
3501,63.1667,3.1313
3502,65.7,3.07
3503,65.8,2.977
3504,60.6667,2.7123
3505,60.5,2.3453
3506,67.9333,2.854
3507,64.1,2.623
3508,62.8,2.4227
3509,68.4,1.9807
3601,65.7667,-0.4957
3602,68.3667,-0.265
3603,71.3667,-0.0253
3604,70.9333,-0.167
3605,68.2,-1.047
3606,65.0333,-1.033
3607,65.7333,-1.4607
3608,67.9333,-1.0567
3609,67.5,-1.411
3610,64.8333,-1.3717
3701,68.2333,0.349
3801,73.7333,-0.9257
3802,76.7,-0.545
3803,77.6667,-0.139
3804,78.8333,0.0933
3805,78.8,-0.0313
3806,79.2333,0.181
3807,80.0,0.6273
3901,65.4,-2.8583
3902,65.0,-4.046
3903,64.4,-3.9093
3904,62.5,-2.1603
3905,67.8,-2.4223
3906,67.5667,-3.4493
3907,65.6,-3.7717
3908,68.4,-2.8557
3909,67.8333,-3.5223
4001,72.8667,-1.263
4002,71.8667,-1.7143
4003,74.3,-1.9367
4004,75.7,-2.2403
4101,75.8,-1.7413
4102,78.8333,-2.7447
4103,79.4333,-3.0623
4104,79.8333,-1.8087
4105,78.8667,-0.384
4106,79.6,-1.932
4107,81.6333,-1.4317
4108,81.8667,-0.309
4109,83.7333,-1.0863
4110,85.2,0.6103
4201,71.6333,0.7253
4202,79.2,1.593
4203,69.3333,0.5723
4204,65.7,0.583
4205,59.3667,-0.0093
4206,67.4667,0.2233
4207,73.9,1.0663
4301,62.2333,-0.4203
4302,64.0667,-0.2657
4303,63.8,0.0453
4401,75.7667,-0.0227
4402,74.3333,-0.464
4403,72.8667,-0.587
4404,72.0667,-0.096
4405,69.6,-0.658
4406,68.9,-0.781
4501,61.0,3.224
4502,63.1,3.377
4503,64.9,3.5043
4504,62.8333,3.4683
4505,59.2,3.539
4506,61.2,3.3777
4507,68.8333,3.038
4508,71.2333,2.7607
4509,64.3333,2.734
4510,67.3667,2.7577
4601,70.0667,-1.2097
4602,69.8333,-1.0313
4603,71.7333,-1.1263
4604,66.1,-0.873
4605,68.9667,-0.9593
4606,69.8667,-0.5987
4701,62.0667,-3.047
4702,61.4667,-2.6593
4703,61.9,-2.3857
4704,65.0,-3.044
4705,64.5667,-2.8643
4706,64.1333,-2.501
4707,66.3,-2.907
4708,66.2667,-2.7647
4709,65.8667,-2.993
4801,53.5,-1.285
4802,53.7667,-0.7843
4803,59.0333,-0.6247
4804,60.7,-1.8337
4805,63.2667,-1.6947
4806,63.6333,-1.9007
4807,65.1333,-1.9143
4808,63.3,-1.666
4809,59.4667,-2.053
4810,60.0667,-1.3193
