id,value,anomaly
3307,69.5667,0.1253
3308,71.8,-0.5353
3309,71.8667,-0.405
3310,70.8333,-0.234
3401,78.0,0.589
3402,78.9333,-0.8407
3403,78.1333,-1.2513
3404,79.8333,0.055
3405,79.3,-1.088
3406,78.9,-1.02
3407,81.8,0.4873
3408,80.7,-0.5753
3409,78.7333,-0.4537
3501,62.5,2.4647
3502,65.2333,2.6033
3503,66.0667,3.2437
3504,60.2,2.2457
3505,60.9,2.7453
3506,68.0333,2.954
3507,64.9333,3.4563
3508,63.6333,3.256
3509,70.2667,3.8473
3601,68.1,1.8377
3602,70.3333,1.7017
3603,73.1,1.708
3604,72.5,1.3997
3605,70.5,1.253
3606,66.9667,0.9003
3607,67.9,0.706
3608,69.5667,0.5767
3609,69.0667,0.1557
3610,67.0333,0.8283
3701,71.1667,3.2823
3801,73.8,-0.859
3802,76.3333,-0.9117
3803,77.0,-0.8057
3804,78.2333,-0.5067
3805,77.4667,-1.3647
3806,78.0667,-0.9857
3807,79.3667,-0.006
3901,68.8667,0.6083
3902,68.7667,-0.2793
3903,68.5,0.1907
3904,65.7,1.0397
3905,70.8667,0.6443
3906,70.5,-0.516
3907,69.0333,-0.3383
3908,70.9333,-0.3223
3909,70.6,-0.7557
4001,73.4333,-0.6963
4002,72.7,-0.881
4003,74.9,-1.3367
4004,76.7,-1.2403
4101,78.7,1.1587
4102,81.8667,0.2887
4103,82.9,0.4043
4104,82.2667,0.6247
4105,80.9,1.6493
4106,81.9333,0.4013
4107,84.3,1.235
4108,83.4667,1.291
4109,85.9333,1.1137
4110,86.1333,1.5437
4201,74.5,3.592
4202,80.6,2.993
4203,72.3667,3.6057
4204,67.8333,2.7163
4205,62.5333,3.1573
4206,71.1,3.8567
4207,76.1667,3.333
4301,64.2333,1.5797
4302,66.1,1.7677
4303,66.0333,2.2787
4401,76.4333,0.644
4402,75.0333,0.236
4403,73.7,0.2463
4404,72.8,0.6373
4405,70.3667,0.1087
4406,69.6667,-0.0143
4501,59.1667,1.3907
4502,61.9667,2.2437
4503,63.9,2.5043
4504,61.5667,2.2017
4505,57.8667,2.2057
4506,60.0,2.1777
4507,67.5,1.7047
4508,70.9,2.4273
4509,64.1,2.5007
4510,67.5333,2.9243
4601,71.2,-0.0763
4602,70.9333,0.0687
4603,72.7667,-0.093
4604,67.3,0.327
4605,70.1667,0.2407
4606,70.8,0.3347
4701,65.4,0.2863
4702,64.5667,0.4407
4703,65.0667,0.781
4704,68.5333,0.4893
4705,67.9333,0.5023
4706,67.0,0.3657
4707,69.1667,-0.0403
4708,69.0,-0.0313
4709,68.3,-0.5597
4801,57.7333,2.9483
4802,57.0333,2.4823
4803,63.0667,3.4087
4804,65.7667,3.233
4805,67.7333,2.772
4806,67.5333,1.9993
4807,68.9333,1.8857
4808,68.0,3.034
4809,64.8333,3.3137
4810,64.5333,3.1473
