id,value,anomaly
3105,77.6,0.7143
3106,78.6333,0.9717
3107,78.1333,0.6933
3108,77.2333,0.728
3201,62.3667,-2.74
3202,62.8,-2.4387
3203,63.0667,-2.1857
3204,63.1,-3.4007
3205,63.3333,-2.9143
3206,64.3333,-2.8067
3207,63.1,-3.5363
3208,63.6,-3.849
3209,64.3667,-3.209
3301,69.6333,-1.5913
3302,69.2,-1.5983
3303,67.6333,-1.0303
3304,69.6667,-1.5867
3305,69.8,-1.6693
3306,68.1333,-1.48
3307,68.3667,-1.0747
3308,70.8667,-1.4687
3309,70.9,-1.3717
3310,69.6,-1.4673
3401,77.3333,-0.0777
3402,79.8667,0.0927
3403,78.2,-1.1847
3404,80.3,0.5217
3405,80.1333,-0.2547
3406,79.0,-0.92
3407,81.8333,0.5207
3408,81.3,0.0247
3409,78.6333,-0.5537
3501,62.1333,2.098
3502,65.1333,2.5033
3503,65.5,2.677
3504,60.1667,2.2123
3505,59.8,1.6453
3506,67.8333,2.754
3507,63.2667,1.7897
3508,61.8667,1.4893
3509,67.2667,0.8473
3601,65.8667,-0.3957
3602,68.3,-0.3317
3603,71.4,0.008
3604,70.9667,-0.1337
3605,68.2,-1.047
3606,64.8333,-1.233
3607,65.6667,-1.5273
3608,68.0,-0.99
3609,67.5667,-1.3443
3610,64.7,-1.505
3701,68.3667,0.4823
3801,74.9,0.241
3802,77.6667,0.4217
3803,78.3667,0.561
3804,79.5667,0.8267
3805,79.4667,0.6353
3806,80.1,1.0477
3807,80.5,1.1273
3901,64.8,-3.4583
3902,65.1667,-3.8793
3903,65.0,-3.3093
3904,61.8333,-2.827
3905,66.9667,-3.2557
3906,67.4667,-3.5493
3907,65.8333,-3.5383
3908,67.6667,-3.589
3909,68.0,-3.3557
4001,73.3,-0.8297
4002,72.9333,-0.6477
4003,75.2333,-1.0033
4004,76.9333,-1.007
4101,78.2333,0.692
4102,82.1667,0.5887
4103,83.5,1.0043
4104,83.0667,1.4247
4105,81.1667,1.916
4106,83.7667,2.2347
4107,86.5,3.435
4108,84.7,2.5243
4109,88.3333,3.5137
4110,87.6333,3.0437
4201,70.4333,-0.4747
4202,78.7667,1.1597
4203,68.1667,-0.5943
4204,65.3667,0.2497
4205,58.4333,-0.9427
4206,67.1667,-0.0767
4207,73.7333,0.8997
4301,62.7,0.0463
4302,64.2667,-0.0657
4303,64.0,0.2453
4401,76.5667,0.7773
4402,75.0667,0.2693
4403,73.3,-0.1537
4404,72.4333,0.2707
4405,69.7333,-0.5247
4406,69.1,-0.581
4501,59.8,2.024
4502,62.2,2.477
4503,64.1,2.7043
4504,62.1333,2.7683
4505,58.2667,2.6057
4506,60.5667,2.7443
4507,68.2333,2.438
4508,70.8667,2.394
4509,63.8667,2.2673
4510,66.9,2.291
4601,70.0667,-1.2097
4602,69.8667,-0.998
4603,71.5667,-1.293
4604,66.1667,-0.8063
4605,69.2667,-0.6593
4606,69.7333,-0.732
4701,62.5333,-2.5803
4702,61.6,-2.526
4703,62.4333,-1.8523
4704,65.1333,-2.9107
4705,65.0,-2.431
4706,65.0,-1.6343
4707,66.3667,-2.8403
4708,66.5333,-2.498
4709,66.2,-2.6597
4801,53.5333,-1.2517
4802,53.1333,-1.4177
4803,58.3333,-1.3247
4804,60.6,-1.9337
4805,62.6,-2.3613
4806,63.0,-2.534
4807,64.5667,-2.481
4808,63.1,-1.866
4809,59.3333,-2.1863
4810,59.7667,-1.6193
