id,value,anomaly
3303,70.4667,1.803
3304,72.8,1.5467
3305,73.3667,1.8973
3306,71.1667,1.5533
3307,71.0333,1.592
3308,74.2,1.8647
3309,74.5667,2.295
3310,72.6333,1.566
3401,77.2,-0.211
3402,79.8,0.026
3403,79.3667,-0.018
3404,80.3667,0.5883
3405,80.4667,0.0787
3406,80.1333,0.2133
3407,82.5333,1.2207
3408,81.9667,0.6913
3409,79.9333,0.7463
3501,59.8,-0.2353
3502,62.2333,-0.3967
3503,62.5667,-0.2563
3504,57.4333,-0.521
3505,57.2,-0.9547
3506,64.9333,-0.146
3507,60.9,-0.577
3508,60.4,0.0227
3509,66.0,-0.4193
3601,68.2333,1.971
3602,71.2667,2.635
3603,74.1667,2.7747
3604,73.3333,2.233
3605,70.9667,1.7197
3606,67.3667,1.3003
3607,68.4333,1.2393
3608,70.2333,1.2433
3609,70.3667,1.4557
3610,67.7333,1.5283
3701,71.1333,3.249
3801,75.5,0.841
3802,78.2,0.955
3803,78.6333,0.8277
3804,79.6333,0.8933
3805,79.7667,0.9353
3806,80.0333,0.981
3807,80.4333,1.0607
3901,68.2,-0.0583
3902,68.9,-0.146
3903,68.9,0.5907
3904,65.0333,0.373
3905,70.2333,0.011
3906,71.3,0.284
3907,69.9667,0.595
3908,71.3667,0.111
3909,71.5,0.1443
4001,75.0,0.8703
4002,74.7,1.119
4003,77.7333,1.4967
4004,79.3667,1.4263
4101,78.0333,0.492
4102,82.2333,0.6553
4103,83.2333,0.7377
4104,82.5333,0.8913
4105,79.6333,0.3827
4106,81.6333,0.1013
4107,83.2333,0.1683
4108,83.1,0.9243
4109,85.1667,0.347
4110,85.1,0.5103
4201,71.0,0.092
4202,77.3333,-0.2737
4203,69.3667,0.6057
4204,64.7,-0.417
4205,59.7,0.324
4206,67.1333,-0.11
4207,72.6667,-0.167
4301,65.1,2.4463
4302,66.6,2.2677
4303,66.1,2.3453
4401,76.9333,1.144
4402,76.2333,1.436
4403,74.8333,1.3797
4404,74.2333,2.0707
4405,72.0667,1.8087
4406,70.9667,1.2857
4501,57.4333,-0.3427
4502,59.0667,-0.6563
4503,60.9333,-0.4623
4504,58.8667,-0.4983
4505,54.6333,-1.0277
4506,57.0667,-0.7557
4507,65.2,-0.5953
4508,68.1,-0.3727
4509,60.9667,-0.6327
4510,64.7,0.091
4601,73.0,1.7237
4602,72.6333,1.7687
4603,74.6,1.7403
4604,68.2667,1.2937
4605,71.0667,1.1407
4606,72.3333,1.868
4701,66.6,1.4863
4702,65.7333,1.6073
4703,66.1667,1.881
4704,69.1,1.056
4705,68.4667,1.0357
4706,68.3,1.6657
4707,70.4,1.193
4708,70.4333,1.402
4709,70.2333,1.3737
4801,54.6,-0.185
4802,54.2,-0.351
4803,59.9,0.242
4804,63.1333,0.5997
4805,65.7667,0.8053
4806,66.1667,0.6327
4807,67.4,0.3523
4808,66.0,1.034
4809,61.6667,0.147
4810,61.9,0.514
