id,value,anomaly
2502,71.6333,0.916
2503,72.1333,-0.064
2505,72.5667,0.4593
2506,74.1,0.608
2507,73.9667,1.3777
2508,74.7333,0.806
2509,75.1667,0.5063
2601,71.6,3.6303
2602,68.0333,3.587
2603,73.6667,3.942
2604,86.3667,3.4083
2701,63.5,1.7937
2702,67.2,2.02
2801,70.5667,1.0233
2802,73.4333,1.1527
2803,73.1333,1.4447
2901,71.2333,2.7683
2902,66.5,2.1753
2903,75.0333,1.322
2904,68.4,2.569
2905,76.5667,2.795
2906,69.8667,2.568
2907,77.5,1.824
2908,78.8,2.4333
3001,65.1333,-0.3967
3002,66.0,0.5863
3003,63.7,1.4177
3004,71.6667,1.3003
3005,69.4333,1.144
3006,66.7,0.3433
3007,66.1333,1.4523
3008,66.7,1.6347
3009,67.3667,0.3293
3010,67.1,0.0797
3101,69.5333,-0.603
3102,70.5667,-0.1707
3103,75.3,-0.048
3104,75.6333,-0.1923
3105,76.4333,-0.4523
3106,78.2333,0.5717
3107,78.1,0.66
3108,77.2333,0.728
3201,67.6333,2.5267
3202,67.3667,2.128
3203,66.8667,1.6143
3204,68.4667,1.966
3205,67.5,1.2523
3206,68.3667,1.2267
3207,68.6667,2.0303
3208,69.0,1.551
3209,68.8333,1.2577
3301,70.3,-0.9247
3302,69.9667,-0.8317
3303,68.6,-0.0637
3304,70.1,-1.1533
3305,70.2667,-1.2027
3306,69.0,-0.6133
3307,68.8,-0.6413
3308,71.1,-1.2353
3309,71.4333,-0.8383
3310,70.0333,-1.034
3401,77.6333,0.2223
3402,80.4667,0.6927
3403,78.9667,-0.418
3404,80.2667,0.4883
3405,80.6333,0.2453
3406,79.2,-0.72
3407,81.4,0.0873
3408,80.9333,-0.342
3409,78.3,-0.887
3501,62.9333,2.898
3502,65.8667,3.2367
3503,66.9667,4.1437
3504,61.5,3.5457
3505,62.3,4.1453
3506,68.7,3.6207
3507,65.7667,4.2897
3508,64.7667,4.3893
3509,70.8,4.3807
3601,66.6667,0.4043
3602,69.2333,0.6017
3603,72.1667,0.7747
3604,71.5333,0.433
3605,69.0333,-0.2137
3606,66.1667,0.1003
3607,66.6667,-0.5273
3608,68.8667,-0.1233
3609,68.3,-0.611
3610,65.9667,-0.2383
3701,69.6333,1.749
3801,73.9667,-0.6923
3802,76.3333,-0.9117
3803,77.1333,-0.6723
3804,78.8667,0.1267
3805,77.9667,-0.8647
3806,78.8,-0.2523
3807,79.5667,0.194
3901,70.7,2.4417
3902,70.4333,1.3873
3903,69.4,1.0907
3904,67.0333,2.373
3905,72.5,2.2777
3906,72.3333,1.3173
3907,69.9667,0.595
3908,72.6,1.3443
3909,71.4667,0.111
4001,73.2667,-0.863
4002,72.6,-0.981
4003,75.2,-1.0367
4004,76.8,-1.1403
4101,78.0667,0.5253
4102,81.4333,-0.1447
4103,81.9333,-0.5623
4104,81.3333,-0.3087
4105,80.1,0.8493
4106,80.6,-0.932
4107,82.6333,-0.4317
4108,82.3333,0.1577
4109,84.5333,-0.2863
4110,85.5667,0.977
4201,74.5333,3.6253
4202,81.5,3.893
4203,72.6,3.839
4204,68.5667,3.4497
4205,62.6667,3.2907
4206,70.8,3.5567
4207,76.8333,3.9997
4301,64.3333,1.6797
4302,65.9667,1.6343
4303,65.8667,2.112
4401,76.4667,0.6773
4402,74.8667,0.0693
4403,73.1333,-0.3203
4404,72.5333,0.3707
4405,70.1667,-0.0913
4406,69.4,-0.281
4501,59.8667,2.0907
4502,62.3,2.577
4503,64.0667,2.671
4504,62.1,2.735
4505,58.8333,3.1723
4506,61.2667,3.4443
4507,68.7,2.9047
4508,71.2333,2.7607
4509,65.0333,3.434
4510,68.1667,3.5577
4601,70.4333,-0.843
4602,70.2667,-0.598
4603,72.0667,-0.793
4604,66.5333,-0.4397
4605,69.6667,-0.2593
4606,70.3,-0.1653
4701,66.1,0.9863
4702,65.2333,1.1073
4703,65.2667,0.981
4704,68.7667,0.7227
4705,68.0333,0.6023
4706,67.0667,0.4323
4707,69.7,0.493
4708,69.4333,0.402
4709,68.5,-0.3597
4801,57.6667,2.8817
4802,57.3333,2.7823
4803,62.7333,3.0753
4804,65.3333,2.7997
4805,67.7333,2.772
4806,68.4667,2.9327
4807,69.6333,2.5857
4808,67.3667,2.4007
4809,63.9,2.3803
4810,64.0333,2.6473
