id,value,anomaly
1304,71.8667,0.2157
1305,71.3667,-0.2027
1306,70.8667,-0.6417
1307,72.6667,-0.376
1308,72.9667,-0.0967
1309,72.5667,-0.6033
1401,74.4,0.387
1402,75.9667,-0.127
1403,75.1,-0.5393
1404,75.2667,0.1663
1405,77.0333,-0.1407
1406,75.4667,-0.9707
1407,76.4667,-0.2043
1408,77.3667,-0.853
1409,76.5333,-1.235
1501,76.2,-0.404
1502,74.3667,-0.6017
1503,73.1333,-0.5663
1504,72.3,-0.892
1601,80.9333,-0.149
1602,79.8,-0.5727
1603,79.8333,-0.8657
1604,80.3667,-0.412
1605,80.2333,-1.0567
1606,80.3333,-0.3123
1607,81.1667,-0.5237
1608,81.1667,-0.0967
1609,81.6667,0.283
1701,61.6333,0.2123
1702,64.9333,0.5167
1703,65.1667,1.2513
1801,76.4,2.2207
1802,76.3333,1.985
1803,76.3667,1.6493
1804,75.9667,1.5613
1805,75.4667,1.461
1806,73.4667,0.927
1807,71.6667,0.2997
1808,66.1667,0.2017
1901,65.3667,0.1893
1902,68.4333,0.792
1903,68.9667,1.116
2001,62.2,-0.0887
2002,62.5667,0.2483
2003,65.7667,1.2803
2004,65.5667,1.121
2005,67.0,0.575
2006,67.9,1.0717
2007,68.3667,1.0413
2008,69.1,-0.0383
2009,69.4,0.5403
2010,69.8667,0.942
2101,66.0,0.3137
2102,64.2,0.2347
2103,61.6,-0.087
2104,67.7,-0.4653
2105,67.4333,-0.6543
2106,65.4667,-0.5727
2107,68.8667,-0.368
2108,69.2333,-0.4233
2109,68.4333,-0.214
2201,79.1667,-1.1477
2202,78.5333,-0.8423
2203,77.7667,-0.8757
2204,79.9333,-0.704
2205,78.9,-0.563
2206,79.3333,-0.1127
2207,79.1667,-1.068
2208,79.0,-0.9763
2209,79.2,-0.6427
2210,79.6333,-0.405
2301,74.1667,-0.7113
2302,74.3667,-0.6697
2303,75.1667,-1.1113
2304,74.8667,-0.913
2305,74.7,-0.554
2306,77.1667,-0.9183
2401,62.2667,4.131
2402,60.4667,3.3063
2403,66.3,3.1443
2404,65.5333,3.3107
2405,66.1,2.76
2406,69.0,2.8437
2407,70.5667,2.979
2501,70.1667,1.3713
2502,71.2333,0.516
2503,72.2,0.0027
2505,72.4333,0.326
2506,73.4333,-0.0587
2507,73.3333,0.7443
2508,74.0,0.0727
2509,74.0667,-0.5937
2601,72.0,4.0303
2602,67.9333,3.487
2603,74.4333,4.7087
2604,86.8,3.8417
2701,61.8,0.0937
2702,65.7,0.52
2801,70.7,1.1567
2802,73.6667,1.386
2803,73.4667,1.778
2901,71.1333,2.6683
2902,65.8,1.4753
2903,74.6,0.8887
2904,67.9,2.069
2905,75.8667,2.095
2906,69.4667,2.168
2907,77.4667,1.7907
2908,78.0667,1.7
3001,65.5333,0.0033
3002,65.0333,-0.3803
3003,62.0333,-0.249
3004,71.8667,1.5003
3005,68.7333,0.444
3006,65.8333,-0.5233
3007,64.5667,-0.1143
3008,65.2333,0.168
3009,67.3667,0.3293
3010,66.7667,-0.2537
3101,70.0667,-0.0697
3102,70.9667,0.2293
3103,76.1333,0.7853
3104,76.5,0.6743
3105,77.8667,0.981
3106,78.7333,1.0717
3107,78.5,1.06
3108,77.4333,0.928
3201,67.1333,2.0267
3202,66.2667,1.028
3203,66.2333,0.981
3204,68.1,1.5993
3205,67.0,0.7523
3206,67.2667,0.1267
3207,68.2667,1.6303
3208,68.6333,1.1843
3209,67.7333,0.1577
3301,71.1333,-0.0913
3302,71.1,0.3017
3303,69.8,1.1363
3304,70.6333,-0.62
3305,71.0,-0.4693
3306,69.6667,0.0533
3307,70.0333,0.592
3308,71.7333,-0.602
3309,71.5,-0.7717
3310,70.4667,-0.6007
3401,76.8667,-0.5443
3402,79.0333,-0.7407
3403,77.8667,-1.518
3404,79.4667,-0.3117
3405,79.6333,-0.7547
3406,78.9,-1.02
3407,80.4667,-0.846
3408,80.0667,-1.2087
3409,79.1667,-0.0203
3501,63.1,3.0647
3502,66.1667,3.5367
3503,67.1,4.277
3504,61.8,3.8457
3505,62.8,4.6453
3506,69.1333,4.054
3507,66.3667,4.8897
3508,64.7667,4.3893
3509,70.8,4.3807
3601,66.6667,0.4043
3602,69.3667,0.735
3603,72.6,1.208
3604,71.9667,0.8663
3605,69.4333,0.1863
3606,66.0333,-0.033
3607,66.7667,-0.4273
3608,68.9,-0.09
3609,68.8,-0.111
3610,66.6333,0.4283
3701,69.2333,1.349
3801,74.8667,0.2077
3802,77.7,0.455
3803,78.0667,0.261
3804,79.3667,0.6267
3805,79.1667,0.3353
3806,79.8,0.7477
3807,80.2,0.8273
3901,70.5333,2.275
3902,69.4,0.354
3903,68.4,0.0907
3904,66.6667,2.0063
3905,72.0,1.7777
3906,71.8667,0.8507
3907,69.0,-0.3717
3908,72.5667,1.311
3909,71.2667,-0.089
4001,73.6,-0.5297
4002,73.1,-0.481
4003,76.0,-0.2367
4004,77.5333,-0.407
4101,77.8333,0.292
4102,81.2333,-0.3447
4103,81.7667,-0.729
4104,81.2,-0.442
4105,80.1333,0.8827
4106,81.9,0.368
4107,84.5,1.435
4108,83.2333,1.0577
4109,86.3333,1.5137
4110,86.7333,2.1437
4201,74.7333,3.8253
4202,81.0333,3.4263
4203,72.6667,3.9057
4204,68.8333,3.7163
4205,62.8667,3.4907
4206,71.1667,3.9233
4207,76.5,3.6663
4301,62.2333,-0.4203
4302,64.3667,0.0343
4303,64.0667,0.312
4401,77.2333,1.444
4402,75.8,1.0027
4403,74.2,0.7463
4404,73.1333,0.9707
4405,70.3333,0.0753
4406,69.3,-0.381
4501,59.7333,1.9573
4502,62.1,2.377
4503,64.0333,2.6377
4504,62.2667,2.9017
4505,59.2667,3.6057
4506,61.8667,4.0443
4507,68.6667,2.8713
4508,71.6,3.1273
4509,65.1667,3.5673
4510,69.1,4.491
4601,70.8667,-0.4097
4602,70.6333,-0.2313
4603,72.3667,-0.493
4604,66.7667,-0.2063
4605,69.1667,-0.7593
4606,70.6667,0.2013
4701,64.3667,-0.747
4702,63.7667,-0.3593
4703,64.4333,0.1477
4704,67.8,-0.244
4705,67.3,-0.131
4706,67.2,0.5657
4707,68.7667,-0.4403
4708,68.6333,-0.398
4709,68.4333,-0.4263
4801,57.0333,2.2483
4802,56.3,1.749
4803,62.2667,2.6087
4804,64.9,2.3663
4805,66.9,1.9387
4806,67.9333,2.3993
4807,68.3,1.2523
4808,66.7333,1.7673
4809,63.0333,1.5137
4810,63.3333,1.9473
